,id,recession,present
1810,35037.0,2.61,1.01
1811,35039.0,3.43,3.43
1812,35041.0,2.15,2.15
1813,35043.0,1.0,1.58
1814,35045.0,1.37,2.61
1815,35047.0,1.82,2.15
1816,35049.0,3.43,1.0
1817,35051.0,2.61,1.58
1818,35053.0,1.37,1.82
1819,35055.0,1.82,2.61
1820,35057.0,3.43,1.37
1821,35059.0,1.01,1.58
1822,35061.0,1.0,1.58
1823,36001.0,1.01,3.43
1824,36003.0,1.58,1.37
1825,36005.0,2.15,3.43
1826,36007.0,1.19,0.78
1827,36009.0,1.19,1.01
1828,36011.0,1.58,1.19
1829,36013.0,1.19,1.01
1830,36015.0,1.19,1.01
1831,36017.0,1.58,1.37
1832,36019.0,1.37,1.01
1833,36021.0,2.61,1.01
1834,36023.0,1.19,1.01
1835,36025.0,1.82,1.19
1836,36027.0,2.61,2.15
1837,36029.0,1.19,1.01
1838,36031.0,1.58,1.58
1839,36033.0,1.37,2.15
1840,36035.0,1.37,1.01
1841,36037.0,1.37,1.58
1842,36039.0,2.61,1.01
1843,36041.0,2.15,1.82
1844,36043.0,2.15,1.37
1845,36045.0,1.37,2.15
1846,36047.0,3.43,1.58
1847,36049.0,2.15,1.58
1848,36051.0,2.61,1.58
1849,36053.0,2.61,2.15
1850,36055.0,1.19,1.58
1851,36057.0,1.58,1.82
1852,36059.0,3.43,1.58
1853,36061.0,0.78,1.01
1854,36063.0,1.82,1.19
1855,36065.0,1.19,2.15
1856,36067.0,1.01,0.78
1857,36069.0,1.82,1.82
1858,36071.0,3.43,1.01
1859,36073.0,2.15,1.01
1860,36075.0,1.82,1.37
1861,36077.0,1.37,2.15
1862,36079.0,1.0,1.58
1863,36081.0,3.43,1.58
1864,36083.0,2.15,1.37
1865,36085.0,1.0,3.43
1866,36087.0,3.43,1.82
1867,36089.0,1.37,1.37
1868,36091.0,3.43,3.43
1869,36093.0,1.58,2.61
1870,36095.0,1.82,1.19
1871,36097.0,2.15,2.15
1872,36099.0,1.58,1.58
1873,36101.0,1.01,1.82
1874,36103.0,3.43,2.15
1875,36105.0,2.15,1.37
1876,36107.0,1.82,1.01
1877,36109.0,1.37,2.15
1878,36111.0,3.43,1.19
1879,36113.0,1.58,1.82
1880,36115.0,2.15,1.01
1881,36117.0,2.15,2.15
1882,36119.0,2.15,1.19
1883,36121.0,1.19,2.15
1884,36123.0,1.82,1.82
1885,37001.0,2.15,1.82
1886,37003.0,3.43,1.19
1887,37005.0,2.15,2.15
1888,37007.0,2.15,1.82
1889,37009.0,2.61,3.43
1890,37011.0,2.15,1.58
1891,37013.0,1.82,3.43
1892,37015.0,1.58,1.0
1893,37017.0,1.37,1.82
1894,37019.0,1.0,1.58
1895,37021.0,2.15,1.58
1896,37023.0,1.82,0.78
1897,37025.0,3.43,1.0
1898,37027.0,2.15,1.82
1899,37029.0,1.0,1.82
1900,37031.0,3.43,2.61
1901,37033.0,1.0,1.58
1902,37035.0,1.58,1.0
1903,37037.0,1.0,3.43
1904,37039.0,2.61,1.0
1905,37041.0,2.15,1.19
1906,37043.0,1.0,1.0
1907,37045.0,1.82,2.15
1908,37047.0,1.58,1.82
1909,37049.0,1.82,3.43
1910,37051.0,2.61,1.58
1911,37053.0,1.0,1.19
1912,37055.0,1.0,1.82
1913,37057.0,3.43,2.15
1914,37059.0,1.0,1.0
1915,37061.0,1.19,3.43
1916,37063.0,0.78,2.15
1917,37065.0,1.37,2.61
1918,37067.0,1.58,1.37
1919,37069.0,1.0,0.78
1920,37071.0,2.61,1.37
1921,37073.0,1.0,1.19
1922,37075.0,2.61,1.0
1923,37077.0,2.15,2.61
1924,37079.0,3.43,1.0
1925,37081.0,1.58,1.82
1926,37083.0,2.61,2.15
1927,37085.0,3.43,1.82
1928,37087.0,3.43,1.19
1929,37089.0,2.61,1.82
1930,37091.0,1.58,1.0
1931,37093.0,1.0,2.61
1932,37095.0,2.61,2.15
1933,37097.0,3.43,1.01
1934,37099.0,2.61,1.0
1935,37101.0,3.43,1.37
1936,37103.0,3.43,1.82
1937,37105.0,1.37,1.82
1938,37107.0,1.58,1.0
1939,37109.0,1.0,1.0
1940,37111.0,2.15,1.82
1941,37113.0,1.0,1.01
1942,37115.0,1.0,3.43
1943,37117.0,1.19,1.82
1944,37119.0,1.37,2.15
1945,37121.0,2.61,1.0
1946,37123.0,1.58,1.58
1947,37125.0,3.43,1.01
1948,37127.0,1.58,2.61
1949,37129.0,2.15,1.37
1950,37131.0,2.61,2.61
1951,37133.0,1.0,1.58
1952,37135.0,2.15,1.58
1953,37137.0,3.43,1.58
1954,37139.0,2.15,3.43
1955,37141.0,1.0,1.37
1956,37143.0,1.0,3.43
1957,37145.0,3.43,1.82
1958,37147.0,1.82,1.0
1959,37149.0,3.43,1.0
1960,37151.0,2.15,2.61
1961,37153.0,1.58,1.37
1962,37155.0,1.37,3.43
1963,37157.0,2.61,2.15
1964,37159.0,1.82,1.82
1965,37161.0,2.61,1.19
1966,37163.0,1.58,2.15
1967,37165.0,2.15,1.82
1968,37167.0,2.15,2.15
1969,37169.0,1.0,1.82
1970,37171.0,1.82,1.37
1971,37173.0,1.01,2.61
1972,37175.0,1.0,1.0
1973,37177.0,2.61,1.58
1974,37179.0,1.0,0.78
1975,37181.0,1.37,2.61
1976,37183.0,2.15,2.15
1977,37185.0,1.0,1.0
1978,37187.0,3.43,1.37
1979,37189.0,2.61,1.58
1980,37191.0,1.58,1.0
1981,37193.0,2.61,2.15
1982,37195.0,1.58,1.37
1983,37197.0,3.43,1.82
1984,37199.0,1.82,2.15
1985,38001.0,1.19,1.19
1986,38003.0,1.01,2.61
1987,38005.0,1.0,2.15
1988,38007.0,0.78,2.61
1989,38009.0,1.37,1.58
1990,38011.0,1.19,2.15
1991,38013.0,1.19,0.78
1992,38015.0,1.19,1.82
1993,38017.0,1.01,1.37
1994,38019.0,1.58,1.37
1995,38021.0,3.43,1.58
1996,38023.0,1.0,1.19
1997,38025.0,1.37,1.01
1998,38027.0,0.78,1.58
1999,38029.0,1.37,1.37
2000,38031.0,1.01,1.01
2001,38033.0,0.78,1.19
2002,38035.0,1.37,0.78
2003,38037.0,1.0,1.82
2004,38039.0,1.19,0.78
2005,38041.0,1.19,1.19
2006,38043.0,1.82,3.43
2007,38045.0,1.01,3.43
2008,38047.0,1.01,1.19
2009,38049.0,1.01,1.82
2010,38051.0,1.82,2.61
2011,38053.0,0.78,1.82
2012,38055.0,1.37,1.82
2013,38057.0,0.78,0.78
2014,38059.0,1.82,0.78
2015,38061.0,3.43,1.58
2016,38063.0,1.19,1.01
2017,38065.0,1.82,2.15
2018,38067.0,0.78,1.01
2019,38069.0,1.01,2.15
2020,38071.0,1.01,1.19
2021,38073.0,2.15,0.78
2022,38075.0,3.43,1.01
2023,38077.0,1.01,1.19
2024,38079.0,0.78,2.61
2025,38081.0,0.78,1.0
2026,38083.0,0.78,1.01
2027,38085.0,0.78,0.78
2028,38087.0,0.78,1.01
2029,38089.0,0.78,1.37
2030,38091.0,1.58,0.78
2031,38093.0,1.01,1.82
2032,38095.0,1.58,1.01
2033,38097.0,1.01,2.61
2034,38099.0,0.78,1.19
2035,38101.0,1.37,1.37
2036,38103.0,0.78,1.58
2037,38105.0,1.01,1.01
2038,39001.0,3.43,1.58
2039,39003.0,1.19,0.78
2040,39005.0,2.61,1.01
2041,39007.0,2.15,1.82
2042,39009.0,2.15,1.01
2043,39011.0,1.37,1.37
2044,39013.0,1.58,1.37
2045,39015.0,1.0,1.37
2046,39017.0,2.15,1.19
2047,39019.0,1.0,1.82
2048,39021.0,3.43,1.0
2049,39023.0,2.15,1.58
2050,39025.0,3.43,3.43
2051,39027.0,1.19,2.61
2052,39029.0,2.61,1.58
2053,39031.0,1.82,2.61
2054,39033.0,1.82,1.19
2055,39035.0,1.19,2.15
2056,39037.0,2.15,1.82
2057,39039.0,1.37,1.58
2058,39041.0,1.0,0.78
2059,39043.0,1.82,1.82
2060,39045.0,1.0,1.19
2061,39047.0,1.58,2.61
2062,39049.0,1.19,1.37
2063,39051.0,1.82,3.43
2064,39053.0,1.19,1.19
2065,39055.0,3.43,1.01
2066,39057.0,1.82,1.37
2067,39059.0,2.15,1.19
2068,39061.0,1.19,2.61
2069,39063.0,1.19,1.37
2070,39065.0,3.43,1.58
2071,39067.0,2.15,0.78
2072,39069.0,1.37,1.01
2073,39071.0,2.61,2.15
2074,39073.0,3.43,2.15
2075,39075.0,1.01,1.58
2076,39077.0,1.82,3.43
2077,39079.0,2.15,2.61
2078,39081.0,1.37,1.01
2079,39083.0,3.43,1.58
2080,39085.0,2.15,1.82
2081,39087.0,1.0,1.58
2082,39089.0,3.43,2.15
2083,39091.0,1.58,1.82
2084,39093.0,2.61,2.61
2085,39095.0,1.58,1.82
2086,39097.0,2.61,2.15
2087,39099.0,1.58,2.61
2088,39101.0,1.82,1.01
2089,39103.0,1.0,2.15
2090,39105.0,1.0,1.19
2091,39107.0,1.82,1.37
2092,39109.0,2.61,2.61
2093,39111.0,1.82,1.0
2094,39113.0,1.37,1.58
2095,39115.0,1.0,2.15
2096,39117.0,1.0,2.61
2097,39119.0,2.15,1.19
2098,39121.0,2.61,2.61
2099,39123.0,3.43,1.0
2100,39125.0,2.61,1.58
2101,39127.0,1.0,2.15
2102,39129.0,3.43,2.15
2103,39131.0,1.82,1.82
2104,39133.0,2.61,1.0
2105,39135.0,3.43,2.61
2106,39137.0,2.15,1.19
2107,39139.0,1.58,1.82
2108,39141.0,1.82,2.15
2109,39143.0,1.82,1.58
2110,39145.0,1.37,1.37
2111,39147.0,1.58,1.58
2112,39149.0,1.01,1.37
2113,39151.0,2.15,1.19
2114,39153.0,1.82,1.19
2115,39155.0,1.82,1.01
2116,39157.0,1.82,1.58
2117,39159.0,1.19,1.19
2118,39161.0,1.58,1.82
2119,39163.0,2.61,1.37
2120,39165.0,3.43,1.19
2121,39167.0,1.58,1.58
2122,39169.0,1.82,1.37
2123,39171.0,1.58,2.15
2124,39173.0,1.58,1.37
2125,39175.0,1.58,1.01
2126,40001.0,3.43,1.19
2127,40003.0,2.61,1.19
2128,40005.0,1.58,1.01
2129,40007.0,1.82,2.15
2130,40009.0,0.78,2.61
2131,40011.0,0.78,2.15
2132,40013.0,1.19,0.78
2133,40015.0,1.58,0.78
2134,40017.0,3.43,1.19
2135,40019.0,1.01,1.01
2136,40021.0,1.58,1.58
2137,40023.0,1.58,1.0
2138,40025.0,0.78,1.19
2139,40027.0,3.43,1.58
2140,40029.0,3.43,1.58
2141,40031.0,1.58,0.78
2142,40033.0,1.37,2.61
2143,40035.0,1.37,1.0
2144,40037.0,2.15,1.82
2145,40039.0,1.01,1.19
2146,40041.0,3.43,2.15
2147,40043.0,1.82,2.61
2148,40045.0,2.15,1.19
2149,40047.0,1.37,2.61
2150,40049.0,1.37,1.58
2151,40051.0,2.61,1.58
2152,40053.0,1.0,1.37
2153,40055.0,1.01,1.01
2154,40057.0,0.78,3.43
2155,40059.0,1.01,1.0
2156,40061.0,1.58,3.43
2157,40063.0,2.61,1.19
2158,40065.0,1.37,0.78
2159,40067.0,1.19,2.15
2160,40069.0,1.37,2.61
2161,40071.0,1.19,1.37
2162,40073.0,1.37,2.15
2163,40075.0,3.43,1.01
2164,40077.0,0.78,0.78
2165,40079.0,1.37,1.37
2166,40081.0,2.15,2.61
2167,40083.0,1.0,2.15
2168,40085.0,1.58,1.58
2169,40087.0,3.43,2.15
2170,40089.0,1.19,1.0
2171,40091.0,3.43,0.78
2172,40093.0,3.43,3.43
2173,40095.0,1.82,1.01
2174,40097.0,1.82,2.61
2175,40099.0,1.58,2.61
2176,40101.0,1.37,2.15
2177,40103.0,1.19,1.37
2178,40105.0,2.61,2.15
2179,40107.0,2.15,1.01
2180,40109.0,1.01,1.01
2181,40111.0,2.61,1.37
2182,40113.0,1.0,2.61
2183,40115.0,1.82,1.01
2184,40117.0,2.61,2.15
2185,40119.0,1.19,1.0
2186,40121.0,1.19,1.37
2187,40123.0,1.01,2.15
2188,40125.0,1.82,1.19
2189,40127.0,1.82,1.82
2190,40129.0,0.78,0.78
2191,40131.0,2.61,1.82
2192,40133.0,1.37,1.82
2193,40135.0,2.61,0.78
2194,40137.0,1.37,3.43
2195,40139.0,1.01,1.58
2196,40141.0,1.01,2.15
2197,40143.0,1.19,1.37
2198,40145.0,1.0,0.78
2199,40147.0,1.58,1.01
2200,40149.0,2.61,1.01
2201,40151.0,1.19,1.0
2202,40153.0,0.78,1.37
2203,41001.0,1.58,1.19
2204,41003.0,1.82,1.01
2205,41005.0,1.0,1.37
2206,41007.0,3.43,1.58
2207,41009.0,1.0,1.82
2208,41011.0,2.61,3.43
2209,41013.0,2.61,2.15
2210,41015.0,3.43,1.0
2211,41017.0,1.0,2.15
2212,41019.0,2.61,2.61
2213,41021.0,1.82,3.43
2214,41023.0,3.43,2.61
2215,41025.0,1.58,1.82
2216,41027.0,3.43,1.58
2217,41029.0,3.43,2.15
2218,41031.0,3.43,2.15
2219,41033.0,1.0,2.61
2220,41035.0,2.15,2.61
2221,41037.0,1.82,2.15
2222,41039.0,2.61,2.61
2223,41041.0,3.43,2.15
2224,41043.0,1.82,2.15
2225,41045.0,1.19,2.15
2226,41047.0,2.15,2.61
2227,41049.0,1.01,2.15
2228,41051.0,1.82,1.19
2229,41053.0,1.0,1.58
2230,41055.0,2.61,1.19
2231,41057.0,1.0,1.19
2232,41059.0,1.37,1.0
2233,41061.0,1.82,0.78
2234,41063.0,2.15,2.61
2235,41065.0,1.58,1.37
2236,41067.0,2.15,2.15
2237,41069.0,1.37,1.19
2238,41071.0,1.0,1.82
2239,42001.0,3.43,1.37
2240,42003.0,1.01,1.0
2241,42005.0,1.37,3.43
2242,42007.0,2.15,2.61
2243,42009.0,1.82,1.01
2244,42011.0,1.82,1.82
2245,42013.0,1.19,1.82
2246,42015.0,1.37,1.58
2247,42017.0,3.43,1.37
2248,42019.0,2.15,1.01
2249,42021.0,1.19,1.37
2250,42023.0,0.78,2.61
2251,42025.0,3.43,1.82
2252,42027.0,1.37,1.37
2253,42029.0,2.15,1.19
2254,42031.0,1.01,3.43
2255,42033.0,1.19,1.37
2256,42035.0,1.58,1.58
2257,42037.0,1.37,1.37
2258,42039.0,1.58,1.19
2259,42041.0,1.58,1.37
2260,42043.0,1.01,1.58
2261,42045.0,2.61,1.19
2262,42047.0,1.01,1.37
2263,42049.0,1.19,0.78
2264,42051.0,1.58,1.82
2265,42053.0,1.01,1.01
2266,42055.0,1.58,1.19
2267,42057.0,1.37,1.58
2268,42059.0,1.01,1.01
2269,42061.0,2.15,1.58
2270,42063.0,1.58,1.82
2271,42065.0,1.19,1.37
2272,42067.0,1.82,2.15
2273,42069.0,1.37,1.19
2274,42071.0,1.58,1.58
2275,42073.0,2.15,1.82
2276,42075.0,2.15,1.37
2277,42077.0,1.58,1.37
2278,42079.0,1.37,1.82
2279,42081.0,1.37,1.82
2280,42083.0,1.01,1.19
2281,42085.0,1.58,1.01
2282,42087.0,1.01,1.37
2283,42089.0,3.43,1.19
2284,42091.0,1.37,1.19
2285,42093.0,0.78,1.37
2286,42095.0,2.61,2.61
2287,42097.0,1.58,1.19
2288,42099.0,1.0,0.78
2289,42101.0,1.01,1.82
2290,42103.0,1.0,1.58
2291,42105.0,2.15,1.0
2292,42107.0,1.58,1.01
2293,42109.0,1.37,1.0
2294,42111.0,1.58,1.37
2295,42113.0,1.58,1.37
2296,42115.0,1.0,1.58
2297,42117.0,1.82,1.58
2298,42119.0,1.37,3.43
2299,42121.0,1.37,2.15
2300,42123.0,1.01,1.58
2301,42125.0,2.15,1.58
2302,42127.0,3.43,1.37
2303,42129.0,1.58,1.01
2304,42131.0,2.15,1.37
2305,42133.0,1.82,2.15
2306,44001.0,1.0,1.58
2307,44003.0,2.61,1.58
2308,44005.0,2.15,1.82
2309,44007.0,1.82,1.0
2310,44009.0,3.43,2.15
2311,45001.0,2.15,1.82
2312,45003.0,1.82,1.37
2313,45005.0,0.78,2.15
2314,45007.0,2.61,2.61
2315,45009.0,1.19,1.82
2316,45011.0,1.82,1.01
2317,45013.0,1.0,1.82
2318,45015.0,1.0,1.37
2319,45017.0,1.58,1.82
2320,45019.0,2.61,3.43
2321,45021.0,1.58,3.43
2322,45023.0,1.58,1.58
2323,45025.0,1.82,1.58
2324,45027.0,2.15,1.82
2325,45029.0,2.61,1.82
2326,45031.0,1.58,1.37
2327,45033.0,1.82,2.61
2328,45035.0,1.0,2.15
2329,45037.0,1.0,1.37
2330,45039.0,1.58,2.15
2331,45041.0,1.37,1.0
2332,45043.0,2.61,1.0
2333,45045.0,1.58,1.58
2334,45047.0,1.58,1.19
2335,45049.0,1.58,2.15
2336,45051.0,3.43,1.37
2337,45053.0,1.01,1.37
2338,45055.0,3.43,1.01
2339,45057.0,3.43,2.61
2340,45059.0,2.61,3.43
2341,45061.0,1.58,1.0
2342,45063.0,2.61,3.43
2343,45065.0,3.43,1.37
2344,45067.0,2.15,1.19
2345,45069.0,1.01,1.82
2346,45071.0,1.82,3.43
2347,45073.0,2.15,1.82
2348,45075.0,1.58,1.01
2349,45077.0,2.15,1.82
2350,45079.0,1.37,2.61
2351,45081.0,2.61,1.58
2352,45083.0,1.58,2.15
2353,45085.0,2.15,1.37
2354,45087.0,1.82,1.58
2355,45089.0,1.19,1.37
2356,45091.0,3.43,1.82
2357,46003.0,3.43,1.37
2358,46005.0,1.01,1.19
2359,46007.0,1.58,2.61
2360,46009.0,2.15,2.15
2361,46011.0,1.01,1.37
2362,46013.0,1.58,1.58
2363,46015.0,2.15,1.37
2364,46017.0,1.0,1.01
2365,46019.0,1.82,1.19
2366,46021.0,1.82,0.78
2367,46023.0,0.78,1.58
2368,46025.0,1.58,3.43
2369,46027.0,1.01,1.0
2370,46029.0,1.19,0.78
2371,46031.0,1.01,2.15
2372,46033.0,2.61,1.82
2373,46035.0,1.19,1.37
2374,46037.0,1.19,2.15
2375,46039.0,1.01,2.15
2376,46041.0,0.78,1.01
2377,46043.0,0.78,1.37
2378,46045.0,1.0,1.01
2379,46047.0,2.61,0.78
2380,46049.0,1.58,2.15
2381,46051.0,1.37,2.15
2382,46053.0,0.78,2.15
2383,46055.0,1.01,1.58
2384,46057.0,1.58,1.01
2385,46059.0,1.82,0.78
2386,46061.0,1.0,0.78
2387,46063.0,1.0,0.78
2388,46065.0,1.37,2.15
2389,46067.0,1.37,1.0
2390,46069.0,0.78,1.0
2391,46071.0,1.19,0.78
2392,46073.0,2.61,1.82
2393,46075.0,0.78,0.78
2394,46077.0,1.0,1.01
2395,46079.0,2.15,0.78
2396,46081.0,1.58,1.19
2397,46083.0,3.43,2.15
2398,46085.0,3.43,1.58
2399,46087.0,3.43,1.58
2400,46089.0,1.19,1.82
2401,46091.0,1.58,1.01
2402,46093.0,1.0,2.15
2403,46095.0,0.78,1.0
2404,46097.0,2.61,0.78
2405,46099.0,1.37,3.43
2406,46101.0,1.58,0.78
2407,46103.0,1.82,1.37
2408,46105.0,3.43,1.19
2409,46107.0,1.19,2.61
2410,46109.0,1.58,0.78
2411,46111.0,1.19,1.58
2412,46113.0,0.78,3.43
2413,46115.0,3.43,3.43
2414,46117.0,3.43,1.37
2415,46119.0,1.0,3.43
2416,46121.0,0.78,0.78
2417,46123.0,1.58,2.15
2418,46125.0,1.0,1.37
2419,46127.0,1.19,0.78
2420,46129.0,1.19,1.01
2421,46135.0,1.58,2.61
2422,46137.0,0.78,1.01
2423,47001.0,1.19,0.78
2424,47003.0,1.58,1.19
2425,47005.0,2.61,1.01
2426,47007.0,1.0,0.78
2427,47009.0,1.58,2.15
2428,47011.0,2.15,1.82
2429,47013.0,2.61,1.0
2430,47015.0,1.0,1.58
2431,47017.0,2.61,1.58
2432,47019.0,1.0,2.15
2433,47021.0,1.0,1.0
2434,47023.0,1.0,2.61
2435,47025.0,2.15,2.61
2436,47027.0,2.61,1.0
2437,47029.0,2.61,2.61
2438,47031.0,1.58,2.15
2439,47033.0,2.61,2.61
2440,47035.0,2.61,1.82
2441,47037.0,1.19,1.37
2442,47039.0,1.37,1.82
2443,47041.0,1.82,2.15
2444,47043.0,1.0,1.01
2445,47045.0,1.19,1.01
2446,47047.0,1.0,2.61
2447,47049.0,2.61,3.43
2448,47051.0,3.43,1.37
2449,47053.0,2.15,1.0
2450,47055.0,2.61,2.15
2451,47057.0,3.43,2.61
2452,47059.0,1.58,1.82
2453,47061.0,3.43,1.82
2454,47063.0,1.58,2.61
2455,47065.0,1.37,1.37
2456,47067.0,3.43,2.61
2457,47069.0,1.37,1.58
2458,47071.0,2.61,1.19
2459,47073.0,3.43,2.61
2460,47075.0,1.82,1.37
2461,47077.0,2.15,1.19
2462,47079.0,3.43,2.61
2463,47081.0,1.0,1.19
2464,47083.0,3.43,1.58
2465,47085.0,1.58,1.58
2466,47087.0,1.0,3.43
2467,47089.0,3.43,3.43
2468,47091.0,2.15,2.61
2469,47093.0,1.82,1.0
2470,47095.0,2.15,2.61
2471,47097.0,1.58,2.15
2472,47099.0,2.61,1.37
2473,47101.0,3.43,1.01
2474,47103.0,3.43,1.82
2475,47105.0,2.61,2.15
2476,47107.0,1.82,1.01
2477,47109.0,1.82,2.61
2478,47111.0,1.0,2.61
2479,47113.0,1.19,1.82
2480,47115.0,3.43,3.43
2481,47117.0,2.15,3.43
2482,47119.0,1.82,1.01
2483,47121.0,1.0,2.61
2484,47123.0,3.43,2.61
2485,47125.0,3.43,2.15
2486,47127.0,3.43,1.58
2487,47129.0,1.0,2.15
2488,47131.0,1.58,1.0
2489,47133.0,3.43,2.15
2490,47135.0,3.43,3.43
2491,47137.0,2.61,1.37
2492,47139.0,3.43,2.61
2493,47141.0,1.37,2.61
2494,47143.0,1.82,1.19
2495,47145.0,1.19,1.0
2496,47147.0,1.0,1.37
2497,47149.0,2.15,1.19
2498,47151.0,2.61,1.19
2499,47153.0,1.0,3.43
2500,47155.0,3.43,2.15
2501,47157.0,1.19,3.43
2502,47159.0,2.61,3.43
2503,47161.0,3.43,1.82
2504,47163.0,1.58,1.01
2505,47165.0,1.0,1.0
2506,47167.0,1.0,3.43
2507,47169.0,3.43,1.19
2508,47171.0,2.15,3.43
2509,47173.0,1.0,1.0
2510,47175.0,1.0,2.15
2511,47177.0,2.15,1.58
2512,47179.0,1.82,1.0
2513,47181.0,2.61,3.43
2514,47183.0,2.15,2.15
2515,47185.0,1.82,1.37
2516,47187.0,3.43,2.15
2517,47189.0,3.43,1.19
2518,48001.0,1.01,2.61
2519,48003.0,1.19,1.82
2520,48005.0,1.19,2.61
2521,48007.0,1.0,1.01
2522,48009.0,1.82,1.37
2523,48011.0,3.43,1.01
2524,48013.0,2.61,2.15
2525,48015.0,1.58,3.43
2526,48017.0,1.19,0.78
2527,48019.0,1.0,2.15
2528,48021.0,1.0,1.19
2529,48023.0,1.37,0.78
2530,48025.0,1.19,1.0
2531,48027.0,2.15,3.43
2532,48029.0,1.37,1.01
2533,48031.0,1.82,1.82
2534,48033.0,2.15,2.15
2535,48035.0,2.15,1.37
2536,48037.0,1.01,1.82
2537,48039.0,2.15,0.78
2538,48041.0,1.19,2.15
2539,48043.0,1.37,1.19
2540,48045.0,0.78,2.15
2541,48047.0,1.01,1.01
2542,48049.0,1.01,1.19
2543,48051.0,1.37,1.37
2544,48053.0,2.61,0.78
2545,48055.0,3.43,1.37
2546,48057.0,0.78,2.61
2547,48059.0,3.43,2.61
2548,48061.0,1.37,2.61
2549,48063.0,1.58,0.78
2550,48065.0,0.78,1.82
2551,48067.0,1.37,1.19
2552,48069.0,1.01,1.82
2553,48071.0,2.61,2.61
2554,48073.0,1.58,1.82
2555,48075.0,0.78,0.78
2556,48077.0,3.43,1.82
2557,48079.0,0.78,2.61
2558,48081.0,3.43,0.78
2559,48083.0,1.01,3.43
2560,48085.0,2.15,0.78
2561,48087.0,0.78,1.58
2562,48089.0,1.37,1.19
2563,48091.0,3.43,1.58
2564,48093.0,2.61,1.82
2565,48095.0,1.58,1.82
2566,48097.0,1.19,3.43
2567,48099.0,2.61,1.19
2568,48101.0,0.78,0.78
2569,48103.0,0.78,1.58
2570,48105.0,0.78,2.61
2571,48107.0,1.37,0.78
2572,48109.0,1.01,2.61
2573,48111.0,1.01,0.78
2574,48113.0,0.78,1.19
2575,48115.0,1.01,0.78
2576,48117.0,0.78,0.78
2577,48119.0,1.01,0.78
2578,48121.0,1.0,0.78
2579,48123.0,1.58,0.78
2580,48125.0,1.01,2.61
2581,48127.0,0.78,3.43
2582,48129.0,1.82,1.37
2583,48131.0,1.01,1.01
2584,48133.0,1.19,0.78
2585,48135.0,0.78,1.19
2586,48137.0,1.82,1.19
2587,48139.0,3.43,1.19
2588,48141.0,1.58,1.19
2589,48143.0,1.37,1.58
2590,48145.0,1.19,3.43
2591,48147.0,2.15,1.58
2592,48149.0,1.01,1.37
2593,48151.0,2.61,2.15
2594,48153.0,1.37,2.15
2595,48155.0,1.19,1.58
2596,48157.0,3.43,2.15
2597,48159.0,2.61,1.19
2598,48161.0,1.37,0.78
2599,48163.0,1.19,3.43
2600,48165.0,1.01,1.37
2601,48167.0,2.61,2.15
2602,48169.0,1.01,0.78
2603,48171.0,2.15,1.19
2604,48173.0,2.61,2.61
2605,48175.0,2.61,0.78
2606,48177.0,1.37,1.82
2607,48179.0,1.01,1.19
2608,48181.0,1.58,3.43
2609,48183.0,1.01,1.19
2610,48185.0,1.82,0.78
2611,48187.0,3.43,1.82
2612,48189.0,1.01,1.01
2613,48191.0,1.82,2.15
2614,48193.0,1.37,1.0
2615,48195.0,0.78,1.19
2616,48197.0,1.82,1.37
2617,48199.0,2.61,2.61
2618,48201.0,1.01,0.78
2619,48203.0,1.19,0.78
2620,48205.0,2.15,3.43
2621,48207.0,0.78,1.01
2622,48209.0,3.43,1.37
2623,48211.0,0.78,0.78
2624,48213.0,2.61,0.78
2625,48215.0,1.58,3.43
2626,48217.0,2.61,1.37
2627,48219.0,1.19,3.43
2628,48221.0,3.43,1.58
2629,48223.0,1.58,2.61
2630,48225.0,1.19,1.01
2631,48227.0,1.01,1.0
2632,48229.0,0.78,1.58
2633,48231.0,1.37,0.78
2634,48233.0,1.01,1.01
2635,48235.0,0.78,2.15
2636,48237.0,1.19,2.15
2637,48239.0,1.58,1.01
2638,48241.0,1.37,0.78
2639,48243.0,1.37,2.15
2640,48245.0,1.01,1.58
2641,48247.0,0.78,2.15
2642,48249.0,0.78,1.01
2643,48251.0,2.61,1.01
2644,48253.0,2.15,0.78
2645,48255.0,1.01,1.37
2646,48257.0,3.43,2.61
2647,48259.0,1.0,3.43
2648,48261.0,0.78,0.78
2649,48263.0,2.61,1.0
2650,48265.0,1.82,3.43
2651,48267.0,0.78,0.78
2652,48269.0,0.78,1.37
2653,48271.0,2.15,1.82
2654,48273.0,1.37,0.78
2655,48275.0,0.78,1.58
2656,48277.0,1.37,1.82
2657,48279.0,2.61,2.15
2658,48281.0,1.0,1.37
2659,48283.0,1.01,0.78
2660,48285.0,2.15,1.0
2661,48287.0,1.58,0.78
2662,48289.0,1.01,2.15
2663,48291.0,1.82,1.37
2664,48293.0,1.19,1.19
2665,48295.0,1.19,3.43
2666,48297.0,1.37,1.01
2667,48299.0,3.43,0.78
2668,48303.0,1.37,1.01
2669,48305.0,1.37,2.15
2670,48307.0,2.61,1.19
2671,48309.0,1.01,1.01
2672,48311.0,1.19,1.0
2673,48313.0,1.58,1.01
2674,48315.0,3.43,0.78
2675,48317.0,2.15,1.37
2676,48319.0,1.01,1.58
2677,48321.0,1.82,1.58
2678,48323.0,1.58,3.43
2679,48325.0,1.0,1.19
2680,48327.0,1.0,1.58
2681,48329.0,1.01,1.0
2682,48331.0,1.37,1.58
2683,48333.0,2.15,1.01
